95722,4,9.24_12.68
39709,4,16.16_7.12
41869,4,16.4_35.0
135477,4,16.48_36.84
71947,4,19.08_4.6
92827,4,18.28_32.8
109387,4,16.36_33.88
72667,4,9.56_12.36
137622,4,19.08_4.8
87067,4,16.12_37.04
120347,4,18.16_4.44
142422,4,17.84_6.56
100267,4,19.16_34.72
146967,4,17.12_32.04
141207,4,16.96_36.72
166167,4,14.72_28.2
29271,4,4.28_16.92
50374,4,17.8_36.2
109532,4,9.16_13.4
31491,4,18.88_34.32
137592,4,16.96_6.36
105932,4,18.48_37.72
114172,4,13.44_34.48
61294,4,17.44_4.04
29631,4,7.08_3.64
85852,4,9.16_14.24
34774,4,18.0_6.92
65494,4,18.6_6.56
47134,4,18.0_4.32
23571,4,16.36_4.72
34894,4,19.04_33.4
29751,4,17.84_34.04
70012,4,17.4_32.16
23671,4,13.32_37.04
35134,4,8.36_14.16
30951,4,4.08_17.32
17731,4,15.28_31.08
79132,4,15.96_33.44
28111,4,18.6_6.8
68077,4,16.24_32.92
121597,4,9.2_14.2
130397,4,19.04_35.88
87277,4,17.36_37.76
120397,4,18.48_4.6
142842,4,18.4_4.28
143867,4,12.88_36.64
62479,4,16.72_4.76
58399,4,16.6_32.2
80062,4,16.12_4.36
92542,4,4.56_17.2
58959,4,16.96_4.2
57079,4,4.52_17.16
48919,4,16.84_4.48
73342,4,18.24_34.88
55159,4,12.32_37.2
147132,4,12.08_32.96
65479,4,18.56_4.68
36879,4,8.96_13.2
106702,4,16.12_37.04
58119,4,14.64_32.68
75742,4,8.4_13.36
85567,4,16.88_4.08
65567,4,18.68_33.8
90367,4,17.6_32.36
131742,4,9.12_14.32
156702,4,16.52_6.96
140862,4,16.04_4.04
127807,4,17.0_4.76
91007,4,17.04_37.28
107567,4,16.08_29.0
142782,4,18.64_34.32
120607,4,18.56_32.92
88432,4,18.6_34.72
121232,4,14.64_31.72
15170,4,18.72_33.96
15200,4,18.48_6.96
9590,4,16.04_4.28
1967,4,15.92_32.88
300,4,7.2_3.44
8230,4,16.88_6.24
5141,4,6.36_3.28
7716,4,18.96_36.12
14920,4,17.72_4.56
14960,4,14.92_31.68
12940,4,19.08_4.24
71152,4,17.64_6.4
28056,4,8.28_12.92
135072,4,17.68_4.08
152772,4,6.16_3.8
89362,4,18.96_4.36
93187,4,16.0_32.24
103267,4,19.0_4.48
120307,4,16.76_4.48
150087,4,16.08_37.92
57274,4,17.28_6.96
28881,4,18.16_33.28
149832,4,17.48_36.44
133962,4,16.04_31.32
124837,4,17.16_4.12
36379,4,18.96_4.04
35299,4,16.44_4.12
94087,4,17.88_4.68
42004,4,17.48_4.2
74215,4,12.88_37.44
18958,4,16.68_37.76
88120,4,17.76_33.72
54388,4,16.92_35.64
100840,4,17.0_37.64
24198,4,8.08_12.32
9551,4,18.0_4.36
34108,4,8.24_12.72
30378,4,17.4_4.28
15191,4,9.0_13.88
68440,4,18.88_7.16
64948,4,16.68_37.4
16241,4,17.68_4.12
9611,4,17.84_6.36
24378,4,18.24_35.96
46708,4,19.08_6.68
22338,4,17.6_4.16
145968,4,16.72_6.24
163088,4,17.36_6.92
14291,4,18.0_33.0
46948,4,16.0_36.36
17358,4,13.4_32.4
57268,4,18.48_4.48
14321,4,9.08_12.52
65560,4,8.04_13.6
110680,4,8.04_12.12
59548,4,17.24_4.16
45268,4,18.08_32.64
70120,4,8.84_13.48
31938,4,4.76_16.64
30918,4,18.92_33.36
82840,4,8.72_12.8
70600,4,18.52_4.32
14471,4,18.56_37.76
11921,4,6.12_17.6
33388,4,16.48_4.44
55948,4,16.92_6.32
10931,4,17.36_4.28
22938,4,17.48_38.12
24018,4,18.36_34.92
10991,4,8.56_13.84
35788,4,16.92_6.8
112600,4,17.68_32.36
144273,4,16.52_32.6
162833,4,18.4_4.36
147153,4,17.08_32.32
135153,4,16.92_37.12
80665,4,16.4_29.68
113465,4,15.0_30.12
81145,4,19.04_4.4
109945,4,13.48_32.96
105865,4,16.36_4.48
82025,4,15.0_28.4
82105,4,18.28_6.56
142418,4,17.88_6.16
108265,4,16.4_32.24
96025,4,17.0_34.52
164403,4,16.0_34.0
150003,4,18.52_35.48
150483,4,15.8_30.68
42093,4,17.68_4.12
104890,4,19.2_35.64
40173,4,17.64_6.88
121450,4,15.56_28.0
117850,4,4.76_16.4
130330,4,19.0_35.24
40693,4,16.36_33.6
77290,4,16.56_4.04
46933,4,18.08_35.32
42853,4,18.72_4.28
57493,4,18.52_32.88
39133,4,18.6_4.76
33133,4,18.72_36.76
49573,4,8.48_12.84
70490,4,6.36_3.48
166068,4,19.08_4.04
70810,4,19.12_4.48
158388,4,16.84_4.2
60133,4,18.92_4.8
148053,4,17.64_33.44
150453,4,18.8_4.48
121195,4,17.56_4.6
113035,4,17.0_32.8
113275,4,8.44_12.56
161238,4,16.28_4.2
93115,4,17.56_4.64
68795,4,18.76_4.16
154038,4,6.76_18.84
69115,4,13.44_33.96
155478,4,13.56_34.84
102955,4,17.32_4.64
140438,4,14.92_31.84
103675,4,17.88_6.88
71275,4,12.2_34.64
67435,4,18.72_4.64
108475,4,16.04_36.76
149943,4,6.76_3.76
96460,4,12.96_36.56
24183,4,18.08_35.32
40198,4,17.08_33.64
38158,4,8.6_14.32
18063,4,16.36_32.64
34078,4,18.64_37.56
52678,4,15.4_30.6
40438,4,4.44_17.16
38638,4,18.12_4.4
97900,4,6.84_3.4
38758,4,16.24_35.72
130780,4,16.8_4.52
31683,4,18.72_7.0
55318,4,18.6_32.08
131448,4,17.64_4.32
61558,4,17.88_4.2
41158,4,16.76_7.0
17523,4,18.6_37.68
63718,4,12.72_32.84
66220,4,18.8_4.24
157848,4,16.84_33.8
103580,4,17.92_4.56
39718,4,18.28_35.96
100060,4,18.52_4.48
43918,4,18.4_4.44
60358,4,17.0_34.48
112540,4,13.84_32.36
140793,4,18.04_37.72
135033,4,16.88_4.8
155418,4,17.84_4.0
78365,4,19.12_37.8
107245,4,8.72_12.6
91405,4,18.68_4.72
71005,4,13.96_36.36
83405,4,16.96_37.76
166938,4,19.12_4.08
79645,4,17.16_32.6
120685,4,16.32_6.48
135963,4,17.88_32.48
154203,4,17.6_38.32
146043,4,14.56_31.96
142683,4,17.56_4.24
143003,4,12.28_34.08
159483,4,18.72_4.24
168348,4,16.8_36.6
62623,4,17.08_37.36
136668,4,17.32_37.24
36223,4,18.44_34.68
121630,4,16.64_4.4
109390,4,12.84_35.16
145308,4,17.92_6.24
65023,4,12.4_37.4
61143,4,18.44_4.68
154908,4,12.64_37.72
118750,4,17.36_4.64
55303,4,17.64_7.0
155708,4,17.12_29.72
45223,4,18.68_32.84
148668,4,18.84_4.44
70270,4,18.88_36.32
127870,4,17.4_6.0
103390,4,16.96_6.72
47623,4,17.28_4.4
57943,4,18.96_34.8
39783,4,9.24_13.08
80575,4,17.92_37.48
125935,4,18.96_38.2
126175,4,18.96_4.0
101615,4,17.24_29.04
149598,4,18.2_4.4
103855,4,17.12_4.28
100015,4,18.36_33.08
143583,4,15.0_31.44
164703,4,13.12_32.52
5519,4,18.36_4.72
104800,4,18.8_4.52
22108,4,18.76_4.56
76240,4,16.44_4.16
20088,4,17.76_4.6
64768,4,17.04_37.28
197,4,16.08_4.24
54688,4,17.24_4.44
3435,4,16.44_6.16
77360,4,16.08_4.2
81520,4,18.04_4.08
24528,4,18.52_37.56
63408,4,15.32_29.08
6939,4,15.52_30.4
55608,4,6.8_3.44
5949,4,17.2_6.84
150528,4,17.92_4.28
5219,4,16.32_4.4
99920,4,16.96_32.52
8426,4,16.16_7.08
148193,4,14.48_31.44
161378,4,8.16_13.52
89185,4,17.72_37.08
90545,4,14.48_31.92
103330,4,14.88_30.36
30513,4,16.24_7.2
31713,4,17.88_6.92
28113,4,12.8_34.04
135273,4,18.36_34.04
42883,4,18.8_4.32
60163,4,17.56_37.56
83671,4,6.0_3.2
33796,4,6.36_3.8
104536,4,18.48_34.32
121016,4,16.32_4.68
29262,4,19.04_35.36
104776,4,19.04_32.16
92536,4,18.52_32.64
72136,4,18.04_4.76
9533,4,4.76_18.28
14663,4,14.76_29.56
24222,4,17.28_38.24
109336,4,16.52_36.64
30442,4,14.56_28.4
22282,4,4.72_16.24
27462,4,17.48_38.16
29542,4,16.76_37.48
65236,4,18.96_38.32
12223,4,17.0_29.32
101896,4,18.72_6.16
154800,4,18.88_4.48
38716,4,19.12_35.12
130696,4,17.88_34.96
53116,4,17.68_36.44
26562,4,18.44_35.6
38836,4,18.92_6.36
65476,4,16.76_36.72
57316,4,8.8_12.36
26622,4,14.52_30.28
164240,4,17.0_33.48
51316,4,17.04_4.68
59596,4,18.04_4.4
15413,4,6.48_9.4
14393,4,6.48_3.76
156560,4,17.44_6.32
39436,4,17.36_4.12
16043,4,17.76_4.16
55996,4,16.6_37.32
166800,4,15.44_29.08
10943,4,18.28_4.32
8903,4,13.32_35.28
8393,4,18.6_32.52
13013,4,17.88_35.92
39796,4,19.16_6.36
8933,4,14.52_28.92
19962,4,17.32_37.0
147185,4,17.0_6.52
132465,4,17.04_4.08
151025,4,18.84_34.08
121081,4,18.92_6.76
113161,4,16.6_30.32
113881,4,17.16_4.36
77161,4,16.56_32.52
93881,4,17.6_6.72
127081,4,16.0_36.28
111401,4,16.48_4.08
135090,4,8.2_12.16
148275,4,19.04_33.36
141395,4,19.04_4.24
52381,4,18.76_4.44
96586,4,7.08_3.64
84586,4,17.92_34.96
42301,4,16.16_36.72
54661,4,17.92_4.6
38341,4,15.68_30.16
56821,4,18.48_6.72
54781,4,16.2_32.44
38581,4,8.92_15.8
162900,4,17.72_4.0
81466,4,19.04_7.0
110906,4,19.16_34.08
94666,4,17.28_4.76
156660,4,17.48_6.24
78346,4,16.8_4.2
91226,4,17.08_36.52
79066,4,17.16_6.2
60061,4,9.08_14.24
55981,4,16.08_35.64
99706,4,16.08_35.64
64381,4,18.72_4.6
124666,4,16.04_4.68
120586,4,9.0_13.2
75706,4,19.0_4.68
124906,4,18.8_33.52
161205,4,16.04_38.0
161685,4,17.68_6.32
138645,4,17.52_4.76
80251,4,18.12_35.8
84811,4,8.52_13.44
117691,4,16.08_4.52
109771,4,8.88_13.88
85291,4,8.32_12.28
146070,4,14.12_35.56
73531,4,17.24_4.68
94171,4,9.12_15.0
114811,4,17.48_34.96
102811,4,17.44_36.64
99211,4,17.28_37.12
91291,4,18.08_32.8
66811,4,18.68_34.64
111931,4,14.72_33.36
79531,4,17.48_35.8
137175,4,16.72_33.76
147255,4,18.16_32.96
164535,4,16.24_6.4
79996,4,9.4_13.12
36046,4,16.08_4.44
84556,4,17.32_4.72
26307,4,17.96_4.32
56806,4,16.8_34.44
105436,4,18.28_4.0
54886,4,17.64_36.44
26427,4,17.28_6.96
81196,4,17.36_4.16
30567,4,16.96_4.6
81356,4,17.36_4.16
162840,4,17.68_4.0
122476,4,13.76_36.16
138840,4,18.24_37.8
94156,4,15.48_28.44
102476,4,14.92_28.76
26667,4,17.44_4.32
47206,4,16.04_28.84
65836,4,7.04_3.44
53446,4,17.48_36.16
78476,4,16.76_4.76
33166,4,15.24_32.16
119596,4,17.72_4.56
30927,4,16.32_6.68
28887,4,6.08_3.44
17667,4,18.0_4.32
57886,4,17.8_4.64
107596,4,16.48_29.92
24867,4,19.0_36.56
55966,4,16.0_31.32
79276,4,16.68_4.08
150360,4,9.04_14.12
30087,4,18.6_33.4
142680,4,17.36_38.36
71356,4,17.32_36.84
58366,4,15.12_31.28
147705,4,16.44_4.72
150585,4,17.04_4.04
150905,4,8.28_12.44
125581,4,17.92_35.44
80701,4,17.6_38.32
145050,4,9.56_12.4
161850,4,18.36_32.28
126061,4,6.64_18.0
163290,4,8.76_13.12
140250,4,16.36_33.32
78541,4,17.76_36.24
132570,4,17.56_4.56
103261,4,16.36_35.56
91261,4,4.08_16.16
87181,4,17.36_38.08
112381,4,16.8_36.72
162875,4,17.0_33.96
131835,4,17.04_4.48
166875,4,16.16_6.12
35911,4,17.52_4.64
129166,4,19.12_32.04
96526,4,18.96_36.48
54511,4,16.24_34.52
144540,4,17.92_6.56
161340,4,8.92_14.24
42391,4,17.56_37.88
52711,4,17.52_6.96
126046,4,16.4_33.0
65271,4,17.8_32.68
59311,4,17.16_37.52
94046,4,17.56_6.44
57271,4,19.04_32.12
147420,4,19.04_37.48
47151,4,18.92_6.4
94366,4,15.52_29.96
123166,4,16.16_4.12
78286,4,18.76_35.08
55591,4,16.44_4.0
82606,4,18.2_38.08
111406,4,17.28_4.2
82846,4,6.04_3.64
149340,4,8.72_12.6
133980,4,14.68_32.24
120286,4,12.56_38.04
100126,4,18.0_38.36
62431,4,18.0_6.32
60391,4,16.92_28.12
141885,4,16.44_4.8
75871,4,17.48_34.48
88831,4,16.88_7.08
147390,4,17.04_4.08
65551,4,16.84_35.16
123871,4,9.24_12.96
124111,4,18.6_33.36
120271,4,18.52_38.4
154815,4,16.92_37.16
67936,4,15.28_32.68
11068,4,16.44_36.44
11108,4,18.6_4.28
114176,4,16.32_4.2
17392,4,17.8_7.0
23692,4,18.96_4.48
16632,4,14.92_28.48
99376,4,18.6_4.56
60096,4,17.84_6.72
165345,4,16.44_31.08
167265,4,16.64_28.8
119041,4,17.84_32.8
167715,4,8.64_12.68
144420,4,8.4_13.28
69106,4,16.96_35.36
61561,4,17.24_4.52
80611,4,18.4_4.72
123571,4,15.68_30.48
51346,4,16.64_34.04
105301,4,17.4_32.84
107446,4,12.56_37.68
76231,4,18.12_4.08
86311,4,9.2_12.0
156659,4,6.92_3.28
84988,4,13.72_34.2
15257,4,18.8_4.6
42652,4,17.28_37.16
61102,4,18.12_32.44
48277,4,12.24_34.04
25455,4,17.24_4.04
162744,4,18.92_4.12
17610,4,16.6_37.92
46942,4,19.2_32.2
38197,4,18.6_33.12
32715,4,6.6_3.76
54717,4,16.32_4.04
88888,4,6.76_3.24
18435,4,18.88_4.24
56797,4,17.4_4.4
32782,4,16.44_4.08
33172,4,16.64_4.24
26655,4,15.12_33.32
126058,4,4.08_18.76
51262,4,8.92_12.32
130408,4,6.08_3.76
24615,4,15.6_30.52
29775,4,8.24_12.04
38797,4,16.64_34.16
123628,4,16.04_4.52
49612,4,8.24_13.52
30915,4,18.24_32.96
39412,4,17.6_35.16
114538,4,8.44_13.64
149304,4,13.76_35.64
18030,4,8.8_14.36
70588,4,17.2_29.92
65517,4,16.96_4.72
47662,4,16.04_32.24
142104,4,18.04_4.16
65578,4,6.28_3.2
25995,4,4.24_18.48
122488,4,18.04_37.8
75388,4,19.2_4.68
127018,4,18.88_4.48
60382,4,18.96_36.6
123928,4,16.04_4.2
148569,4,16.16_33.48
49732,4,19.2_32.16
141369,4,16.96_4.32
86218,4,8.12_13.04
167289,4,18.8_32.28
19170,4,18.68_6.28
119098,4,16.2_36.68
143514,4,17.04_35.08
8477,4,16.48_4.6
71933,4,17.4_6.16
33037,4,17.44_34.08
113293,4,17.04_4.4
47557,4,8.0_15.44
109213,4,16.48_35.64
120088,4,16.2_6.76
144954,4,17.72_4.4
9707,4,17.04_36.44
105613,4,17.32_4.0
122173,4,18.2_33.2
149364,4,16.64_4.64
11447,4,4.64_17.56
130733,4,17.6_6.96
107578,4,14.52_30.92
127693,4,18.72_4.4
73768,4,19.08_33.72
115453,4,16.56_33.32
159354,4,17.04_4.52
79018,4,16.88_36.08
151739,4,16.8_28.56
116248,4,4.16_18.08
57997,4,18.92_37.68
162939,4,17.8_33.88
132539,4,8.4_13.88
55957,4,16.64_32.6
152784,4,18.12_4.44
133659,4,16.4_38.32
11987,4,16.36_34.36
116878,4,16.72_4.68
64477,4,16.48_35.04
80078,4,16.36_4.32
152949,4,18.2_4.4
108958,4,16.88_32.48
34047,4,17.04_4.76
56212,4,16.64_29.76
145269,4,9.08_12.64
40207,4,13.68_34.4
54732,4,17.96_4.32
56647,4,14.44_28.56
147669,4,18.04_4.24
137244,4,8.72_12.76
130318,4,16.72_33.6
8207,4,15.92_31.88
167349,4,18.68_6.8
50887,4,14.52_33.48
13037,4,17.88_4.48
81358,4,17.16_4.64
96283,4,17.44_4.64
38647,4,12.16_32.36
51007,4,8.24_14.2
137649,4,18.2_4.8
125563,4,16.2_32.28
102478,4,16.04_32.08
45247,4,8.8_12.24
14207,4,18.0_37.52
103198,4,19.04_37.24
84763,4,4.4_19.08
78958,4,19.16_6.96
132849,4,9.08_13.88
62127,4,8.48_13.2
21570,4,17.84_33.36
120238,4,16.2_4.32
84923,4,8.32_12.6
165969,4,16.64_4.72
81343,4,18.0_4.76
106363,4,14.8_31.2
139614,4,13.6_32.92
131934,4,18.4_4.2
63652,4,18.88_35.32
91183,4,17.24_4.64
139254,4,16.68_35.2
121033,4,16.2_32.36
96223,4,18.96_4.08
119563,4,17.8_4.6
3654,4,6.64_3.68
52372,4,17.32_32.56
32340,4,18.24_4.04
58552,4,8.88_14.04
83563,4,17.48_6.44
4044,4,18.84_34.72
142614,4,18.92_4.2
92873,4,18.08_34.08
104848,4,7.04_3.2
152439,4,17.6_33.64
96688,4,16.52_35.28
130168,4,19.16_4.8
13112,4,15.08_32.8
146679,4,8.48_13.6
48352,4,14.68_33.36
65593,4,8.44_12.28
3279,4,17.08_29.12
23160,4,19.12_32.12
51412,4,18.48_34.12
3024,4,14.36_32.52
148119,4,13.72_34.52
80528,4,8.16_13.32
28810,4,18.2_4.16
6572,4,18.88_32.68
139959,4,18.4_6.72
86153,4,12.64_32.04
535,4,17.68_4.68
26115,4,18.16_4.2
2274,4,18.12_36.04
93808,4,17.12_34.84
92188,4,16.52_35.24
13282,4,16.76_38.24
86953,4,18.36_35.72
30940,4,16.2_4.2
62502,4,18.32_6.76
585,4,15.52_32.44
26290,4,18.64_4.08
31275,4,9.32_13.28
136034,4,16.36_34.92
163074,4,18.72_4.48
150834,4,16.84_4.28
58462,4,17.72_4.6
94193,4,17.28_7.2
8267,4,17.4_33.4
65713,4,16.64_33.32
145284,4,18.6_6.32
58372,4,9.52_12.68
164484,4,15.64_30.0
27195,4,16.56_4.2
92098,4,16.44_6.16
147699,4,17.28_28.24
48262,4,17.6_4.76
134469,4,15.16_33.36
43162,4,17.52_4.48
131379,4,19.0_4.48
63922,4,17.48_7.04
33982,4,16.52_33.2
9827,4,16.48_4.04
46147,4,14.76_31.08
38182,4,8.92_14.08
63547,4,17.28_35.28
151374,4,16.4_4.56
113308,4,17.72_34.72
28174,4,17.48_4.44
24174,4,17.16_30.36
12659,4,18.2_4.68
62940,4,16.56_38.2
137136,4,17.08_38.12
9089,4,17.4_38.36
44580,4,14.92_29.08
105784,4,17.32_36.2
30574,4,16.6_4.16
9659,4,18.32_7.12
138576,4,16.2_32.92
9689,4,19.12_32.4
30654,4,18.2_35.64
53140,4,16.2_32.64
32754,4,6.16_3.48
16434,4,18.8_4.24
61540,4,6.88_3.36
37060,4,18.28_35.04
47340,4,17.52_36.56
14399,4,9.24_13.88
17574,4,19.04_6.4
59740,4,18.92_34.08
49540,4,17.6_6.16
90904,4,9.4_14.2
87064,4,9.16_13.28
17754,4,18.56_36.76
8879,4,17.16_6.12
10949,4,14.2_34.0
35700,4,13.16_34.2
167376,4,18.16_6.52
41860,4,16.12_32.64
19914,4,6.6_3.64
35740,4,16.16_32.4
16109,4,18.16_4.12
30174,4,15.64_29.32
13049,4,17.0_34.28
151536,4,19.16_6.48
135921,4,16.24_4.68
144561,4,16.72_4.6
146001,4,17.6_4.24
154641,4,14.72_30.96
156561,4,18.4_4.28
116809,4,17.56_36.56
112729,4,18.72_6.6
88489,4,9.24_12.52
160626,4,18.28_4.28
113209,4,14.52_28.6
109129,4,16.96_4.08
88969,4,18.0_34.36
113929,4,6.56_3.48
154386,4,18.2_4.68
118249,4,6.32_3.72
106249,4,17.36_36.16
147186,4,16.84_7.04
99049,4,18.36_4.44
71449,4,6.48_3.76
132051,4,15.92_33.44
151251,4,18.32_36.0
92314,4,8.32_14.04
108874,4,6.96_17.24
50485,4,19.04_4.48
84634,4,16.44_31.68
52645,4,6.68_3.48
161556,4,18.12_37.8
56845,4,18.4_4.4
81034,4,16.16_4.32
36565,4,18.6_35.92
118234,4,19.16_32.96
61285,4,16.56_35.16
106634,4,16.4_4.36
106714,4,17.64_4.56
164436,4,18.92_36.8
70474,4,18.88_38.28
47605,4,16.68_32.16
74794,4,17.6_35.08
49885,4,17.84_4.2
150516,4,18.0_4.04
37645,4,17.28_4.28
116314,4,16.96_31.64
134676,4,8.6_16.12
160181,4,18.64_4.2
140181,4,16.28_4.76
140661,4,4.8_17.84
166581,4,16.28_4.28
129499,4,4.12_17.6
93019,4,18.64_33.64
125899,4,18.64_37.56
162006,4,18.8_34.36
85339,4,19.04_32.84
138006,4,17.32_4.08
97819,4,18.88_37.44
77419,4,17.88_4.64
130699,4,8.88_14.12
164406,4,18.12_6.96
90619,4,13.96_32.76
123499,4,18.36_4.24
99019,4,16.96_4.2
135831,4,17.2_32.44
153591,4,16.76_32.6
164631,4,17.04_6.4
134391,4,16.12_6.0
116764,4,17.64_4.4
31299,4,16.48_37.28
104764,4,18.12_33.56
58630,4,17.08_36.2
50470,4,18.76_4.28
32439,4,17.56_4.52
113404,4,16.84_33.16
88924,4,14.24_35.76
34270,4,16.84_7.16
54790,4,16.24_6.16
17199,4,18.16_32.72
122044,4,18.28_37.2
46750,4,6.04_18.36
81244,4,18.28_33.72
21399,4,17.36_4.16
53110,4,17.24_34.28
38830,4,4.2_17.84
61390,4,17.6_38.24
20499,4,18.44_32.52
53350,4,18.92_4.36
26679,4,17.68_6.88
47230,4,16.88_4.44
45190,4,6.0_3.4
63670,4,16.76_35.28
59590,4,8.08_13.88
24679,4,15.84_29.12
156696,4,17.84_33.36
39190,4,16.6_4.24
70444,4,16.4_32.84
55750,4,16.36_34.36
25839,4,16.96_4.2
23799,4,18.0_4.48
16659,4,13.24_33.68
32019,4,15.76_32.56
53830,4,6.56_3.24
41590,4,16.64_29.0
128284,4,15.08_31.92
111964,4,17.44_6.28
108124,4,6.2_3.24
91804,4,18.24_4.44
26079,4,19.2_32.72
167001,4,6.64_3.52
116749,4,17.04_30.72
75949,4,8.56_14.24
113389,4,17.12_30.64
81229,4,18.84_33.32
122509,4,16.68_37.6
164346,4,13.2_38.28
164666,4,17.32_4.76
78349,4,16.52_4.64
111949,4,13.16_36.96
71389,4,15.68_29.04
128749,4,17.48_35.0
162171,4,18.36_4.04
131451,4,19.08_4.48
158171,4,18.04_4.48
167931,4,17.24_34.28
38095,4,18.8_4.12
40255,4,17.2_4.12
136956,4,16.16_35.44
44815,4,18.8_36.16
38695,4,14.12_37.92
102094,4,17.72_32.72
94414,4,15.0_33.52
131676,4,17.64_34.2
47335,4,16.32_6.6
61695,4,18.04_35.24
127534,4,4.32_18.96
82894,4,18.12_32.8
41655,4,15.08_31.52
143196,4,6.68_3.64
165981,4,6.16_3.76
164286,4,14.44_30.92
74479,4,18.24_4.36
151326,4,7.16_3.44
154911,4,17.76_4.16
167391,4,16.4_4.32
13064,4,15.8_30.2
11534,4,4.28_18.76
151776,4,16.72_33.44
8474,4,12.24_34.2
1765,4,16.88_4.64
31344,4,8.88_16.24
12104,4,17.24_35.24
24264,4,18.6_6.96
9574,4,16.12_29.92
5303,4,17.2_32.76
727,4,18.08_4.4
32484,4,17.88_33.04
30444,4,16.56_36.16
14714,4,17.52_32.88
22344,4,17.4_6.6
9754,4,16.4_32.12
103184,4,16.4_37.8
99904,4,18.8_34.72
134336,4,8.36_14.28
15584,4,15.92_30.96
9964,4,12.6_35.64
89009,4,14.88_33.2
77314,4,18.8_32.92
48025,4,12.4_32.32
19869,4,17.12_29.92
149961,4,17.64_4.36
116389,4,16.92_28.28
152331,4,16.44_6.92
42355,4,18.36_4.36
138606,4,14.76_28.68
150126,4,4.44_16.6
115207,4,16.04_35.6
28174,3,19.4_4.96
24174,3,19.08_33.72
50470,3,20.84_4.76
12659,3,20.2_5.2
31344,3,9.88_18.04
32439,3,19.52_5.0
62940,3,18.4_42.44
137136,3,18.96_42.36
167931,3,19.16_38.08
9089,3,19.36_42.64
38095,3,20.88_4.56
44580,3,16.56_32.32
113404,3,18.72_36.84
152331,3,18.24_7.72
105784,3,19.24_40.2
30574,3,18.44_4.64
88924,3,15.84_39.72
9659,3,20.36_7.92
34270,3,18.68_7.96
138576,3,18.0_36.56
40255,3,19.12_4.6
9689,3,21.24_36.0
54790,3,18.08_6.84
12104,3,19.16_39.16
30654,3,20.24_39.6
134336,3,9.32_15.88
53140,3,18.0_36.28
17199,3,20.16_36.32
32754,3,6.84_3.88
122044,3,20.28_41.36
16434,3,20.88_4.72
136956,3,17.96_39.4
61540,3,7.64_3.76
37060,3,20.28_38.92
44815,3,20.92_40.2
47340,3,19.44_40.6
46750,3,6.72_20.4
14399,3,10.28_15.44
149961,3,19.6_4.84
17574,3,21.16_7.12
81244,3,20.28_37.44
21399,3,19.28_4.6
59740,3,21.04_37.84
24264,3,20.68_7.72
49540,3,19.52_6.84
90904,3,10.44_15.76
38695,3,15.72_42.12
87064,3,10.16_14.76
53110,3,19.12_38.08
17754,3,20.6_40.84
15584,3,17.68_34.4
38830,3,4.68_19.84
8879,3,19.08_6.8
10949,3,15.76_37.8
61390,3,19.56_42.48
35700,3,14.64_38.0
102094,3,19.68_36.36
94414,3,16.68_37.24
167376,3,20.16_7.24
41860,3,17.88_36.24
20499,3,20.48_36.16
19914,3,7.32_4.04
9574,3,17.92_33.24
35740,3,17.96_36.0
53350,3,21.04_4.84
5303,3,19.12_36.4
16109,3,20.2_4.56
26679,3,19.64_7.64
30174,3,17.4_32.56
131676,3,19.64_38.0
13049,3,18.88_38.12
151536,3,21.32_7.2
47230,3,18.76_4.92
135921,3,18.04_5.2
9964,3,14.0_39.64
144561,3,18.6_5.12
45190,3,6.68_3.8
146001,3,19.56_4.68
63670,3,18.64_39.2
154641,3,16.36_34.4
47335,3,18.16_7.36
156561,3,20.44_4.72
727,3,20.12_4.92
116809,3,19.52_40.6
59590,3,9.0_15.44
61695,3,20.04_39.16
112729,3,20.8_7.32
88489,3,10.28_13.88
24679,3,17.6_32.36
42355,3,20.4_4.84
160626,3,20.32_4.76
113209,3,16.16_31.8
156696,3,19.84_37.08
39190,3,18.44_4.72
109129,3,18.88_4.56
88969,3,20.0_38.2
127534,3,4.8_21.08
113929,3,7.32_3.84
70444,3,18.2_36.48
82894,3,20.16_36.44
154386,3,20.24_5.2
55750,3,18.2_38.2
118249,3,7.0_4.12
106249,3,19.28_40.2
32484,3,19.84_36.72
25839,3,18.84_4.68
147186,3,18.72_7.84
89009,3,16.52_36.88
99049,3,20.4_4.96
23799,3,20.0_4.96
71449,3,7.2_4.16
41655,3,16.76_35.04
132051,3,17.68_37.12
16659,3,14.72_37.4
151251,3,20.36_40.0
30444,3,18.4_40.16
92314,3,9.24_15.6
108874,3,7.72_19.16
32019,3,17.52_36.16
50485,3,21.16_4.96
143196,3,7.4_4.04
84634,3,18.28_35.2
53830,3,7.28_3.6
138606,3,16.36_31.84
52645,3,7.44_3.88
41590,3,18.48_32.2
161556,3,20.16_42.0
165981,3,6.84_4.2
56845,3,20.44_4.92
81034,3,17.96_4.8
164286,3,16.04_34.36
128284,3,16.72_35.44
36565,3,20.64_39.88
118234,3,21.32_36.64
14714,3,19.44_36.52
111964,3,19.36_6.96
61285,3,18.4_39.04
106634,3,18.24_4.88
108124,3,6.88_3.6
116389,3,18.76_31.4
106714,3,19.6_5.04
164436,3,21.0_40.92
91804,3,20.28_4.96
70474,3,20.96_42.56
74479,3,20.24_4.84
47605,3,18.52_35.72
22344,3,19.36_7.36
74794,3,19.56_39.0
26079,3,21.32_36.36
167001,3,7.4_3.92
49885,3,19.8_4.68
150516,3,20.0_4.48
151326,3,7.92_3.84
116749,3,18.96_34.16
